,isEmpty,peek,calledMethod,isEmpty_p,calledMethod_p
59647,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@327b636c""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
59654,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@6107227e""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
59660,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@7c417213""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
59661,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@15761df8""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
59676,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@37e547da""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
59723,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@5db45159""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
59729,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@2b6856dd""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""pop"""
59753,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@13acb0d1""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
59768,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@3e3047e6""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
59808,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@2aa5fe93""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
59813,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@b62fe6d""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""pop"""
59845,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@b62fe6d""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
59858,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@3c153a1""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
59865,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@5ad851c9""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
59874,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@5c1a8622""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
59876,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@6156496""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""pop"""
59880,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@3b2cf7ab""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
59904,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@f2f2cc1""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
59911,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@436a4e4b""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
59932,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@3a079870""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""pop"""
59979,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@475e586c""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""pop"""
59981,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@657c8ad9""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
59990,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@6295d394""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
59991,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@475e586c""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
59998,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@6646153""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
60008,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@78b1cc93""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""pop"""
60010,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@6646153""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""pop"""
60017,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@21507a04""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""pop"""
60019,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@143640d5""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""pop"""
60057,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@6f3b5d16""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
60087,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@3b938003""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
60092,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@55a561cf""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""pop"""
60094,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@3b938003""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""pop"""
60102,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@6f3b5d16""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""pop"""
60111,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@258e2e41""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
60112,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@3d299e3""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
60160,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@3d299e3""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""pop"""
60172,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@4b168fa9""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
60182,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@48524010""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
60190,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@3ee0fea4""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
60228,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@6b419da""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
60238,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@1a84f40f""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
60241,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@1a84f40f""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
60255,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@3b2da18f""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
60257,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@23282c25""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""CTOR"""
60259,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@5906ebcb""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
60268,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@7920ba90""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
60304,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@358c99f5""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
60311,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@14ec4505""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""pop"""
60312,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@53ca01a2""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
60321,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@53ca01a2""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""pop"""
60330,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@14ec4505""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
60337,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@53ca01a2""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
60372,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@e50a6f6""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""pop"""
60382,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@4034c28c""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
60425,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@2d9d4f9d""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""pop"""
60435,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@17c1bced""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
60440,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@17c1bced""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""pop"""
60441,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@2d9d4f9d""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
60448,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@2d9d4f9d""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
60460,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@5ef60048""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
60475,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@5af97850""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
60480,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@5af97850""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
60481,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@5ef60048""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
60482,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@5af97850""","calledMethod == ""pop""","isEmpty_p == ""False""","calledMethod_p == ""push"""
60489,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@17c386de""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
60512,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@1d548a08""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
60524,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@691a7f8f""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
60539,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@50a7bc6e""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
60546,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@780cb77""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
60549,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@1d548a08""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
60574,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@16aa0a0a""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""CTOR"""
60576,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@161b062a""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
60581,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@2aece37d""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
60589,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@2aece37d""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
60594,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@548a102f""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
60604,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@3c87521""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""CTOR"""
60609,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@14a2f921""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
60612,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@14a2f921""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
60614,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@5762806e""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""pop"""
60635,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@55ca8de8""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
60652,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@2c34f934""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
60668,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@12d3a4e9""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
60673,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@2c34f934""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
60674,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@12d3a4e9""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
60675,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@2c34f934""","calledMethod == ""pop""","isEmpty_p == ""False""","calledMethod_p == ""push"""
60723,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@25a65b77""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
60724,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@2ed0fbae""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
60733,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@2ed0fbae""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""pop"""
60735,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@212bf671""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
60753,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@240237d2""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
60772,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@2b546384""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
60774,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@2893de87""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""pop"""
60779,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@214b199c""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
60794,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@5d740a0f""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""CTOR"""
60799,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@20d3d15a""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
60804,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@2b546384""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
60819,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@214b199c""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
60847,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@25b485ba""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
