,isEmpty,peek,calledMethod,isEmpty_p,calledMethod_p
64583,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@7692d9cc""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
64585,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@7f1302d6""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""pop"""
64592,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@75f32542""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
64600,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@7f1302d6""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
64608,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@2a32de6c""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""CTOR"""
64629,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@23529fee""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
64641,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@43ee72e6""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""pop"""
64642,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@4fe767f3""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
64643,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@43ee72e6""","calledMethod == ""pop""","isEmpty_p == ""False""","calledMethod_p == ""push"""
64657,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@60704c""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
64661,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@1d082e88""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""CTOR"""
64671,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@60704c""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
64693,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@6b19b79""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
64721,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@23986957""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
64743,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@2133814f""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""CTOR"""
64748,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@4c15e7fd""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
64750,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@23f7d05d""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""pop"""
64752,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@1e730495""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""pop"""
64754,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@1e730495""","calledMethod == ""pop""","isEmpty_p == ""False""","calledMethod_p == ""push"""
64755,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@7d3a22a9""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""pop"""
64773,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@7fc2413d""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
64775,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@7995092a""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""CTOR"""
64783,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@70be0a2b""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
64787,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@f8c1ddd""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""CTOR"""
64804,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@6293abcc""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
64817,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@5a955565""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""CTOR"""
64836,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@1df82230""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
64849,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@79ad8b2f""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
64851,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@22635ba0""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""pop"""
64870,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@13c10b87""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
64874,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@13c10b87""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""pop"""
64878,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@402e37bc""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""CTOR"""
64915,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@6a01e23""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
64948,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@78b729e6""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""CTOR"""
64962,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@27c86f2d""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
64986,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@6b4a4e18""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
64988,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@197d671""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""pop"""
64995,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@7ea37dbf""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
65004,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@2aa3cd93""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
65013,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@4b44655e""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""CTOR"""
65021,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@4b44655e""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""pop"""
65050,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@290d210d""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""CTOR"""
65076,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@1d76aeea""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
65078,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@10db82ae""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""pop"""
65085,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@78dd667e""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
65087,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@501edcf1""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""pop"""
65093,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@10db82ae""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
65098,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@add0edd""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
65100,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@7ff95560""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""CTOR"""
65116,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@add0edd""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
65129,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@4387b79e""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
65130,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@2cbb3d47""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
65147,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@7fc229ab""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
65164,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@1460a8c0""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""CTOR"""
65169,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@4f638935""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
65171,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@6e75aa0d""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""pop"""
65178,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@1198b989""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
65196,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@527e5409""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
65198,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@527e5409""","calledMethod == ""pop""","isEmpty_p == ""False""","calledMethod_p == ""push"""
65215,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@1198b989""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
65229,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@69930714""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
65258,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@8909f18""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
65265,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@69930714""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
65271,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@78047b92""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""CTOR"""
65277,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@7a52f2a2""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""pop"""
65281,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@79ca92b9""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""pop"""
65291,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@11dc3715""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
65325,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@d83da2e""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
65342,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@d83da2e""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
65348,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@a4102b8""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""pop"""
65356,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@3bd40a57""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
65364,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@1a0dcaa""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""CTOR"""
65390,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@19d37183""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
65396,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@19d37183""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
65410,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@3bd40a57""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
65411,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@fdefd3f""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
65413,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@71c8becc""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""CTOR"""
65424,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@3745e5c6""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
65426,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@60611244""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""CTOR"""
65439,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@5e4c8041""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
65479,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@45dd4eda""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
65491,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@327b636c""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
65503,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@45dd4eda""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
65519,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@5db45159""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
65537,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@37e547da""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""CTOR"""
65562,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@2b6856dd""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
65564,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@6107227e""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""pop"""
65566,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@7c417213""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""pop"""
65568,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@7c417213""","calledMethod == ""pop""","isEmpty_p == ""False""","calledMethod_p == ""push"""
65569,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@15761df8""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""pop"""
65570,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@6ab7a896""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
65580,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@13acb0d1""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""CTOR"""
65590,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@3e3047e6""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
65592,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@6156496""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""CTOR"""
65595,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@3e3047e6""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
65601,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@b62fe6d""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""CTOR"""
65623,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@3c153a1""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
65625,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@5ad851c9""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""CTOR"""
65659,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@2aa5fe93""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
65666,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@3b2cf7ab""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
65674,"isEmpty == ""false""","peek == ""java.lang.Object@5c1a8622""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""pop"""
